station_source_id,charger_source_id,station_name,address,charge_type,status_name,operator_name
2556,1,동구청앞 공영주차장,인천광역시 동구 금곡동 55-5,급속,이용가능,한국전력공사
4933,,동구체육공원 공영주차장,부산광역시 동구 수정동 712-148,,,
1542,,동국해성,전북특별자치도 전주시 덕진구 진북동 1034-1,,,
2085,,동내면사무소,강원특별자치도 춘천시 동내면 신촌리 583-1,,,
5814,,동답 공영주차장,서울특별시 동대문구 답십리동 2-283,,,
666,,동대구유성푸르나임 아파트,"대구광역시 동구 동부로22길 48 (신천동, 유성푸르나임)",,,
62,,동대구지사,대구광역시 동구 효목동 626,,,
5644,,동대구지사(공용),대구광역시 동구 효목동 626,,,
282,,동대문디자인플라자,서울특별시 중구 을지로7가 2-1,,,
12,1,동대문중랑지사,서울특별시 중랑구 동일로 862,급속,이용가능,한국전력공사
12,2,동대문중랑지사,서울특별시 중랑구 동일로 862,완속,이용제한,한국전력공사
5805,,동대문중랑지사(공용),서울특별시 중랑구 묵동 181-4,,,
2781,,동두천 송내주공3단지,경기도 동두천시 송내동 664-6,,,
2772,,동두천 휴먼시아 아파트,경기도 동두천시 생연동 831,,,
4274,,동두천국민체육센터,경기도 동두천시 탑동동 799,,,
686,,동두천부영6단지 아파트,경기도 동두천시 생연동 715-7,,,
4275,,동두천시민회관,경기도 동두천시 상패동 122,,,
4623,,동두천시종합운동장,경기도 동두천시 생연동 70,,,
2638,,동두천월드메르디앙,경기도 동두천시 생연동 231,,,
302,1,동두천지사,경기도 동두천시 평화로 2262,급속,이용가능,한국전력공사
1725,,동래센트럴파크하이츠2단지,부산광역시 동래구 명륜동 756-1,,,
66,,동래지사,부산광역시 동래구 안락동 451-10,,,
5134,,동로면행정복지센터,경상북도 문경시 동로면 적성리 533,,,
4583,,동막해변공영주차장,인천광역시 강화군 화도면 동막리 61-19,,,
5508,,동면행정복지센터,강원특별자치도 춘천시 동면 지내리 209-15,,,
4017,,동명지 수변생태공원 생태체험학습관,경상북도 칠곡군 동명면 구덕리 421-1,,,
2923,,동문6차굿모닝힐아파트,경기도 용인시 수지구 동천동 913,,,
566,,동문굿모닝힐아파트,경기도 화성시 안녕동 211,,,
4694,,동물위생시험소(동물보호센터),제주특별자치도 제주시 용강동 1065,,,
2153,1,동백공영주차장,전라남도 여수시 수정동 280,급속,이용가능,한국전력공사
777,,동백금호어울림타운하우스,경기도 용인시 기흥구 중동 865,,,
776,,동백금호어울림타운하우스 2단지,경기도 용인시 기흥구 중동 863,,,
4164,,동백꽃 관광지,충청남도 서천군 서면 마량리 339-6,,,
778,,동백하우스토리,경기도 용인시 기흥구 중동 869,,,
2759,,동보하이빌아파트,경상남도 창녕군 대지면 효정리 35,,,
5804,,동복리체육센터,제주특별자치도 제주시 구좌읍 동복리 1717,,,
407,,동부농업기술센타,제주특별자치도 제주시 구좌읍 김녕리 1892,,,
2456,,동부도서관,경기도 용인시 처인구 역북동 504-1,,,
2457,,동부동주민센터,경기도 용인시 처인구 마평동 533-8,,,
3379,,동부면사무소,경상남도 거제시 동부면 산양리 356-2,,,
2740,,동부센트레빌5차,경기도 용인시 수지구 신봉동 949,,,
429,1,동부소방서,제주특별자치도 서귀포시 성산읍 일주동로 4120번길 7,급속,이용가능,환경부
2488,,동부시장공영주차장,전라남도 목포시 용당동 1053-8,,,
2641,,동부아파트,강원특별자치도 삼척시 교동 501-5,,,
764,,동부아파트,경기도 오산시 갈곶동 220,,,
4009,,동북지방통계청,대구광역시 북구 동천동951-1,,,
5603,,동북지방통계청 포항사무소,경상북도 포항시 북구 용흥동 101-4,,,
1543,,동산골드클래스,전북특별자치도 전주시 덕진구 동산동779,,,
2635,,동산라인아파트,전북특별자치도 익산시 금강동 923,,,
4617,,동산마을 공영주차장,서울특별시 서초구 양재동 370-5,,,
1429,,동산휴먼시아1단지 아파트,인천광역시 동구 송림동 342,,,
4474,,동서1길 공영주차장,경상북도 의성군 의성읍 상리리 709-4,,,
4835,,동서리공영주차장,경상북도 경산시 하양읍 동서리 593-3번지 일원,,,
3014,1,동서변그린빌아파트,대구광역시 북구 동변동 679,완속,이용제한,한국전력공사
3855,,동서울 전력지사,경기도 하남시 감일동 산 2,,,
827,1,동성빌라,서울특별시 종로구 구기동 비봉2길 32,완속,이용제한,한국전력공사
798,1,동신 아파트,서울특별시 노원구 공릉동 공릉로 213,급속,이용제한,한국전력공사
798,2,동신 아파트,서울특별시 노원구 공릉동 공릉로 213,완속,이용제한,한국전력공사
361,,동신대학교,전라남도 나주시 대호동 252,,,
1736,,동아2차 아파트,경상남도 김해시 내동 1125-3,,,
591,1,동아그린 아파트,서울특별시 용산구 이촌로 100-8,급속,이용제한,한국전력공사
591,2,동아그린 아파트,서울특별시 용산구 이촌로 100-8,완속,이용제한,한국전력공사
3002,1,동아더프라임아파트,충청남도 서산시 동문동 600,급속,이용제한,한국전력공사
3002,2,동아더프라임아파트,충청남도 서산시 동문동 600,완속,이용제한,한국전력공사
779,,동아솔레시티아파트,경기도 용인시 기흥구 보정동 1162,,,
985,,동아청솔아파트,서울특별시 도봉구 창동 808,,,
2882,1,동아한신아파트,서울특별시 구로구 고척동 327,급속,이용제한,한국전력공사
2882,2,동아한신아파트,서울특별시 구로구 고척동 327,완속,이용제한,한국전력공사
1866,,동양덱스빌 아파트,경기도 시흥시 장곡동 804,,,
1233,,동양라파크 아파트,경기도 고양시 일산서구 덕이동 467,,,
3503,,동용인지사,경기도 용인시 처인구 김량장동 87-15,,,
29,,동용인지사(공용),경기도 용인시 처인구 김량장동 87-15,,,
4563,,동울산종합시장 공영주차장,울산광역시 동구 전하동 647-1,,,
67,,동울산지사,울산광역시 북구 진장동 820-1,,,
8107,,동울산지사(공용),울산광역시 북구 진장동 820-1,,,
1730,,동원로얄듀크2차 아파트,울산광역시 중구 유곡동 215,,,
1977,,동원로얄듀크비스타,부산광역시 북구 구포동 1296,,,
748,,동원로얄듀크아파트,경기도 하남시 풍산동 477,,,
1147,,동원우성 빌라트,경상남도 거제시 옥포동 753,,,
2474,,동의보감촌 주차장,경상남도 산청군 금서면 특리 1300-30,,,
3020,1,동일스위트리버,서울특별시 동대문구 휘경동 366,급속,이용제한,한국전력공사
2630,,동일하이빌2차아파트,경기도 용인시 기흥구 언남동 496,,,
833,,동일하이빌뉴시티 아파트,서울특별시 성북구 하월곡동 88-387,,,
1273,1,동작상떼빌 아파트,서울특별시 동작구 신대방동 신대방1가길 38,급속,이용제한,한국전력공사
1273,2,동작상떼빌 아파트,서울특별시 동작구 신대방동 신대방1가길 38,완속,이용제한,한국전력공사
5499,,동점동소방학교,강원특별자치도 태백시 동점동 산 2,,,
4241,,동정동 노외주차장,경상남도 창원시 의창구 동정동 250,,,
5153,,동진강낙농축협,전북특별자치도 김제시 금구면 옥성리 761,,,
986,,동진신안 아파트,서울특별시 노원구 중계동 364,,,
4508,,동창선 다누리 플랫폼,경상남도 남해군 창선면 오용리 473-1,,,
4403,,동천동 공영주차장,경상북도 경주시 동천동 987-15,,,
5438,,동천동 주민센터,광주광역시 서구 동천동 611,,,
2604,1,동천체육관 주차장,울산광역시 중구 남외동 751-3,급속,이용가능,한국전력공사
153,,동청주지사,충청북도 청주시 청원구 우암동 343-1,,,
8137,,동청주지사(공용),충청북도 청주시 청원구 우암동 343-1,,,
5299,,동춘동 공영주차장,인천광역시 연수구 동춘동 935-1,,,
2832,,동탄2 LH26단지(65BL),경기도 화성시 송동 692,,,
562,,동탄2 반도유보라 아이비파크1차아파트,경기도 화성시 청계동 533,,,
4033,1,동탄2 크린에너지센터,경기도 화성시 송동 681-244,급속,이용가능,한국전력공사
2366,,동탄2 하우스디더레이크,경기도 화성시 송동 693,,,
1329,,동탄2모아미래도아파트입주자대표회의,경기도 화성시 청계동 546,,,
4032,,동탄8동 행정복지센터,경기도 화성시 장지동 927,,,
3732,,동탄복합문화센터,경기도 화성시 반송동 108,,,
1342,,동탄시범월드반도아파트,경기도 화성시 반송동 80,,,
2928,1,동탄신일유토빌,경기도 화성시 석우동 56,급속,이용제한,한국전력공사
2928,2,동탄신일유토빌,경기도 화성시 석우동 56,완속,이용제한,한국전력공사
2727,1,동탄역 시범더샵센트럴시티,경기도 화성시 청계동 519,급속,이용제한,한국전력공사
2727,2,동탄역 시범더샵센트럴시티,경기도 화성시 청계동 519,완속,이용제한,한국전력공사
3249,,동탄역반도유보라아이비파크5차,경기도 화성시 오산동 988,,,
970,,동탄역시범한화꿈에그린프레스티지,경기도 화성시 청계동 520,,,
760,,동편마을3단지아파트,경기도 안양시 동안구 관양동 1651,,,
2363,,동편마을4단지,경기도 안양시 동안구 관양동 1669,,,
4980,,동학사주차장,충청남도 공주시 반포면 학봉리 923,,,
3904,,동해 아이파크 아파트,강원특별자치도 동해시 이도동 751,,,
4875,1,동해면민복지회관,경상북도 포항시 남구 동해면 일월로123번길 17-45,급속,이용가능,한국전력공사
3413,,동해면사무소,경상북도 포항시 남구 포항시 남구 동해면 일월로 66,,,
3717,,동해시 보건소,강원특별자치도 동해시 천곡동 1095(보건소 공영 주차장),,,
4611,,동해역(ktx) 주차장,강원특별자치도 동해시 송정동 산 24-22,,,
3519,,동해지사,강원특별자치도 동해시 천곡동 792,,,
148,,동해지사(공용),강원특별자치도 동해시 천곡동 792,,,
1052,,동해코아루디오션,강원특별자치도 동해시 평릉동 456,,,
1462,,동해푸르지오 아파트,강원특별자치도 동해시 평릉동 293,,,
850,,동현현대 아파트,충청북도 제천시 동현동 29-2,,,
1211,,동홍인터불고코아루 아파트,제주특별자치도 서귀포시 동홍동 157,,,
1453,,동화3차 아파트,강원특별자치도 삼척시 남양동 338,,,
1614,2,동화로즈빌,대구광역시 달서구 죽전동 죽전1길 81,완속,이용제한,한국전력공사
2240,,동화마을 신동아파밀리에,경기도 화성시 봉담읍 동화리 647,,,
3738,,동화주차장,경기도 화성시 봉담읍 동화리 557,,,
1532,,두레 아파트,대전광역시 유성구 신성동 152-1,,,
3475,,두류공원 초급속 EV충전소,대구광역시 달서구 두류동 597,,,
238,1,두류공원 테니스장,대구광역시 달서구 두류동 597-3,급속,이용가능,대영채비
643,1,두류보성맨션 아파트,대구광역시 달서구 두류동 두류6길 9,완속,이용제한,한국전력공사
1867,,두산 아파트,경기도 시흥시 은행동 542,,,
1056,,두산위브지웰시티,충청북도 청주시 흥덕구 복대동 3381,,,
2414,,두암현대1차,광주광역시 북구 두암동 72-4,,,
4959,,둔방1리 마을회관 충전소,강원특별자치도 횡성군 둔내면 둔방내리 577-8,,,
1533,,둔산플러스주상복합 아파트,대전광역시 서구 둔산동 1047,,,
2685,1,둔촌푸르지오아파트,서울특별시 강동구 둔촌동 명일로 172,급속,이용제한,한국전력공사
2685,2,둔촌푸르지오아파트,서울특별시 강동구 둔촌동 명일로 172,완속,이용제한,한국전력공사
4242,,둔포전통시장,충청남도 아산시 둔포면 둔포리 458-15,,,
2498,,드라마촬영장,전라남도 순천시 비례골길 24,,,
4969,,득산동 공영주차장 충전소,충청남도 아산시 득산동 389,,,
1138,1,들말흥한타운,경상남도 진주시 평거동 석갑로 45,급속,이용제한,한국전력공사
1138,2,들말흥한타운,경상남도 진주시 평거동 석갑로 45,완속,이용제한,한국전력공사
4053,,등마루 공영주차장,서울특별시 양천구 목동 965-1,,,
216,1,뚝도충전소,서울특별시 광진구 자양3동 510-8,급속,이용가능,한국전력공사
4801,,뚝섬유수지 공영주차장,서울특별시 성동구 성수동1가 685-63,,,
892,,뜨란채 아파트,경상남도 김해시 외동 1250-1,,,
905,,라비두스,경상남도 함양군 함양읍 교산리 155,,,
1921,,라송센트럴카운티 아파트,전북특별자치도 완주군 봉동읍 둔산리 871-1,,,
3302,1,라움힐,제주특별자치도 제주시 영평동 2697-2,완속,이용제한,한국전력공사
1544,,라이프 아파트,전북특별자치도 전주시 덕진구 송천동1가 417,,,
3296,1,라테라스삼성,서울특별시 강남구 삼성동 봉은사로 645,완속,이용제한,한국전력공사
780,,래미안 수지 이스트파크,경기도 용인시 수지구 풍덕천동 1198,,,
2359,1,래미안강남힐즈,서울특별시 강남구 자곡동 자곡로 101,급속,이용제한,한국전력공사
2359,2,래미안강남힐즈,서울특별시 강남구 자곡동 자곡로 101,완속,이용제한,한국전력공사
551,1,래미안광교,경기도 수원시 영통구 이의동 센트럴파크로 60,급속,이용제한,한국전력공사
551,2,래미안광교,경기도 수원시 영통구 이의동 센트럴파크로 60,완속,이용제한,한국전력공사
739,2,래미안그레이튼,서울특별시 강남구 역삼동 도곡로43길 20,완속,이용제한,한국전력공사
948,2,래미안대치팰리스,서울특별시 강남구 대치동 삼성로51길 37,급속,이용제한,한국전력공사
740,1,래미안대치하이스턴 아파트,서울특별시 강남구 대치동 도곡로93길 12,급속,이용제한,한국전력공사
740,2,래미안대치하이스턴 아파트,서울특별시 강남구 대치동 도곡로93길 12,완속,이용제한,한국전력공사
1859,1,래미안마포리버웰,서울특별시 마포구 용강동 토정로31길 23,급속,이용제한,한국전력공사
1859,2,래미안마포리버웰,서울특별시 마포구 용강동 토정로31길 23,완속,이용제한,한국전력공사
1016,,래미안미아1차 아파트,서울특별시 강북구 미아동 797,,,
815,1,래미안밤섬리베뉴1 아파트,서울특별시 마포구 상수동 독막로20나길 22,급속,이용제한,한국전력공사
815,2,래미안밤섬리베뉴1 아파트,서울특별시 마포구 상수동 독막로20나길 22,완속,이용제한,한국전력공사
1860,1,래미안밤섬리베뉴2,서울특별시 마포구 상수동 독막로20나길 21,급속,이용제한,한국전력공사
1860,2,래미안밤섬리베뉴2,서울특별시 마포구 상수동 독막로20나길 21,완속,이용제한,한국전력공사
1414,,래미안부천중동,경기도 부천시 중동 1293-1,,,
2968,1,래미안삼성1차,서울특별시 강남구 삼성동 103-22,완속,이용제한,한국전력공사
2274,,래미안상도3차아파트,서울특별시 동작구 대방동 상도로 53길 8,,,
715,,래미안서초7차 아파트,서울특별시 서초구 서초동 1642-34,,,
716,,래미안서초스위트 아파트,서울특별시 서초구 서초동 1301-6,,,
3999,1,래미안아트리지,서울특별시 성북구 석관동 410,완속,이용제한,한국전력공사
578,,래미안엘파인 아파트,서울특별시 동대문구 답십리동 1000,,,
781,,래미안이스트팰리스3단지아파트,경기도 용인시 수지구 동천동 932,,,
816,1,래미안첼리투스,서울특별시 용산구 이촌동 이촌로 300,급속,이용제한,한국전력공사
816,2,래미안첼리투스,서울특별시 용산구 이촌동 이촌로 300,완속,이용제한,한국전력공사
878,,럭키광무 아파트,전라남도 여수시 광무동 928-14,,,
1545,,럭키우아 아파트,전북특별자치도 전주시 덕진구 우아동3가 285-8,,,
650,,럭키장성 아파트,경상북도 포항시 북구 장성동 1354,,,
926,1,레이크팰리스,서울특별시 송파구 잠실동 잠실로 88,급속,이용제한,한국전력공사
926,3,레이크팰리스,서울특별시 송파구 잠실동 잠실로 88,완속,이용제한,한국전력공사
2741,1,로즈힐아파트,경상남도 양산시 주진동 182-1,급속,이용제한,한국전력공사
2741,2,로즈힐아파트,경상남도 양산시 주진동 182-1,완속,이용제한,한국전력공사
5031,,롤러경기장,"경기도 안양시 동안구 평촌대로 429 (비산동, 인라인롤러경기장)",,,
529,,롯데 아파트,서울특별시 구로구 구로동 1263,,,
5018,,롯데마트 안산점,경기도 안산시 상록구 성포동 590,,,
4516,,롯데마트 영종도점,인천광역시 중구 운서동 2803-2,,,
4569,1,롯데몰 동부산점,부산광역시 기장군 기장읍 당사리 524,급속,이용가능,한국전력공사
230,,롯데역사(주) 대구점,대구광역시 북구 칠성동2가 302-155,,,
800,,롯데우성 아파트,서울특별시 노원구 중계동 361-1,,,
1757,,롯데인벤스 아파트,경상남도 밀양시 내이동 1390,,,
1929,,롯데인벤스가 아파트,전북특별자치도 군산시 미룡동 59-118,,,
2241,,롯데캐슬 스카이클래스,강원특별자치도 춘천시 온의동 590,,,
599,,롯데캐슬 캠퍼스타운,인천광역시 연수구 송도동 149,,,
2646,,롯데캐슬골드2단지아파트,울산광역시 남구 야음동 881,,,
828,1,롯데캐슬베네치아,서울특별시 중구 황학동 청계천로 400,급속,이용제한,한국전력공사
971,,롯데캐슬알바트로스,경기도 화성시 청계동 541,,,
2350,1,롯데캐슬엠파이어,서울특별시 영등포구 여의도동 의사당대로 127,급속,이용제한,한국전력공사
2350,2,롯데캐슬엠파이어,서울특별시 영등포구 여의도동 의사당대로 127,완속,이용제한,한국전력공사
1366,1,롯데캐슬프레지던트,서울특별시 마포구 공덕동 마포대로 109,완속,이용제한,한국전력공사
937,,롯데캐슬헤론,서울특별시 서초구 방배동 754-1,,,
1160,,루온토빌리지,제주특별자치도 제주시 오라이동 1673,,,
3985,,르네시떼,부산광역시 사상구 괘법동 529-1,,,
3280,1,리가아파트,대전광역시 서구 탄방동 53-1,완속,이용제한,한국전력공사
792,1,리버그린동아 아파트,서울특별시 성동구 응봉동 고산자로4길 34,급속,이용제한,한국전력공사
792,2,리버그린동아 아파트,서울특별시 성동구 응봉동 고산자로4길 34,완속,이용제한,한국전력공사
4127,1,리버파크자이아파트,충청북도 청주시 흥덕구 옥산면 가락리 981,완속,이용제한,한국전력공사
1804,1,리센츠 아파트,서울특별시 송파구 올림픽로 135,완속,이용제한,스타코프
3672,1,리슈빌아파트,충청북도 진천군 덕산읍 두촌리 2487,완속,이용제한,한국전력공사
592,1,리첸시아 아파트,서울특별시 용산구 백범로 341,급속,이용제한,한국전력공사
2675,,리첸시아방배,서울특별시 서초구 방배동 755-14,,,
1367,1,리첸시아용산B블록,서울특별시 용산구 원효로1가 백범로 341,완속,이용제한,한국전력공사
4040,,마곡 이웰메디파크,서울특별시 강서구 마곡동 801-7,,,
2997,1,마곡13단지 힐스테이트마스터,서울특별시 강서구 마곡동 748,급속,이용제한,한국전력공사
2997,2,마곡13단지 힐스테이트마스터,서울특별시 강서구 마곡동 748,완속,이용제한,한국전력공사
3792,,마곡사 주차장,충청남도 공주시 사곡면 운암리 731-2,,,
2353,,마곡수명산파크1단지,서울특별시 강서구 내발산동 742,,,
695,,마곡수명산파크3단지,서울특별시 강서구 내발산동 751,,,
696,,마곡수명산파크5단지,서울특별시 강서구 내발산동 749,,,
2654,1,마곡수명산파크7단지,서울특별시 강서구 내발산동 수명로2가길 22,급속,이용제한,한국전력공사
2654,2,마곡수명산파크7단지,서울특별시 강서구 내발산동 수명로2가길 22,완속,이용제한,한국전력공사
3606,1,마곡수명산파크8단지,서울특별시 강서구 내발산동 745,완속,이용제한,한국전력공사
3203,1,마곡엠밸리11단지아파트,서울특별시 강서구 마곡동 공항대로 124,완속,이용제한,한국전력공사
3287,1,마곡엠밸리2단지,서울특별시 강서구 마곡동 마곡서1로 146,완속,이용제한,한국전력공사
698,,마곡엠밸리3단지,서울특별시 강서구 마곡동 736,,,
1269,,마곡엠밸리6단지,서울특별시 강서구 마곡동 743,,,
3288,1,마곡엠밸리8단지,서울특별시 강서구 마곡동 마곡서1로 81,급속,이용제한,한국전력공사
699,,마곡힐스테이트,서울특별시 강서구 마곡동 725-1,,,
2074,,마니산국민관광지,인천광역시 강화군 화도면 상방리 362-1,,,
2163,,마동근린체육공원,전라남도 광양시 마동 700-10,,,
5095,,마동도서관,전북특별자치도 익산시 마동 57-4,,,
5453,,마동생태공원,전라남도 광양시 마동 654-1,,,
840,,마산동 김포한강상록데시앙 아파트,경기도 김포시 마산동 672-6,,,
197,,마산수출자유지역(관리원),경상남도 창원시 마산회원구 양덕동 975-7,,,
198,,마산수출자유지역(표준3공장),경상남도 창원시 마산회원구 양덕동 410-47,,,
77,1,마산어시장고객지원센터,경상남도 창원시 마산합포구 동성동 314,급속,이용가능,한국전력공사
4170,,마산합포구청,경상남도 창원시 마산합포구 중앙동3가 4-11,,,
3992,1,마석그랜드힐2차,경기도 남양주시 화도읍 마석우리 71-4,완속,이용제한,한국전력공사
1257,,마석역신도브래뉴 아파트,경기도 남양주시 화도읍 마석우리 598,,,
2211,,마암면사무소 주차장,경상남도 고성군 마암면 도전리 670-8,,,
2136,,마이산 관광단지 공영주차장,전북특별자치도 진안군 진안읍 단양리 746,,,
680,1,마천동1공영주차장,서울특별시 송파구 성내천로43길 6,급속,이용가능,한국전력공사
5112,,마천버스정류장주차장,경상남도 함양군 마천면 가흥리 303-3,,,
2833,1,마평라이프아파트,경기도 용인시 처인구 마평동 605-1,완속,이용제한,한국전력공사
1368,,마포대림1차 아파트,서울 마포구 용강동 500,,,
3286,1,마포도화우성아파트,서울특별시 마포구 도화동 삼개로 38,급속,이용제한,한국전력공사
3286,2,마포도화우성아파트,서울특별시 마포구 도화동 삼개로 38,완속,이용제한,한국전력공사
2284,1,마포래미안푸르지오 1단지,서울특별시 마포구 아현동 마포대로 195,급속,이용제한,한국전력공사
2284,2,마포래미안푸르지오 1단지,서울특별시 마포구 아현동 마포대로 195,완속,이용제한,한국전력공사
2285,1,마포래미안푸르지오 2단지,서울특별시 마포구 아현동 마포대로 195,급속,이용제한,한국전력공사
2286,1,마포래미안푸르지오 3단지,서울특별시 마포구 아현동 마포대로 195,급속,이용제한,한국전력공사
2286,2,마포래미안푸르지오 3단지,서울특별시 마포구 아현동 마포대로 195,완속,이용제한,한국전력공사
2287,1,마포래미안푸르지오 4단지,서울특별시 마포구 아현동 마포대로 195,급속,이용제한,한국전력공사
2287,2,마포래미안푸르지오 4단지,서울특별시 마포구 아현동 마포대로 195,완속,이용제한,한국전력공사
13,,마포용산지사,서울특별시 마포구 도화동 51-3,,,
8116,,마포용산지사(공용),서울특별시 마포구 도화동 51-3,,,
3132,1,마포자이2차아파트,서울특별시 마포구 대흥동 804,급속,이용제한,한국전력공사
2541,,마포중앙도서관,서울특별시 마포구 성산동 275-3,,,
2871,1,마포트라팰리스2차,서울특별시 마포구 아현동 738,완속,이용제한,한국전력공사
4001,1,마포한강2차 푸르지오아파트,서울특별시 마포구 합정동 473,완속,이용제한,한국전력공사
3274,1,마포한강푸르지오1차,"서울특별시 마포구 월드컵로1길 14 (합정동, 마포 한강 푸르지오)",완속,이용제한,한국전력공사
4888,,만남의광장,부산광역시 금정구 구서동 481-1,,,
4566,,만덕1동 공영주차장,부산광역시 북구 만덕동 642-15,,,
2201,,만덕2동 주민센터,부산광역시 북구 만덕동 289-1,,,
4564,,만덕동심공원 공영주차장,부산광역시 북구 만덕동 872-3,,,
2526,,만리포 보건진료소 부설주차장,충청남도 태안군 소원면 모항리 1393,,,
5297,,만부마을공영주차장,인천광역시 남동구 만수동 1,,,
4258,,만성중흥S클래스 아파트,전북특별자치도 전주시 덕진구 만성동 1371-3,,,
4640,,만세공원,강원특별자치도 횡성군 횡성읍 읍상리 545-1,,,
668,,만촌태왕리더스 아파트,"대구광역시 수성구 무열로 47 (만촌동, 만촌태왕리더스)",,,
3631,1,만촌태왕아너스,대구광역시 수성구 만촌동 1481,완속,이용제한,한국전력공사
2795,,만현마을 롯데캐슬아파트,경기도 용인시 수지구 상현동 859,,,
4591,,맑음터공원,경기도 오산시 오산동 750-1,,,
4207,1,망경한보아파트,경상남도 진주시 망경동 253,완속,이용제한,한국전력공사
752,,망포한양수자인,경기도 수원시 영통구 망포동 723,,,
2917,1,망포현대2차아파트,경기도 수원시 영통구 망포동 태장로 47,급속,이용제한,한국전력공사
2917,2,망포현대2차아파트,경기도 수원시 영통구 망포동 태장로 47,완속,이용제한,한국전력공사
4921,,매곡천 공영주차장,울산광역시 북구 신천동 745-34,,,
3533,1,매월동 전기버스 충전소,광주광역시 서구 매월동 373-1,급속,이용제한,한국전력공사
1047,,매지청솔 아파트,강원특별자치도 원주시 흥업면 매지리 1934,,,
2324,1,매천화성파크드림,대구광역시 북구 매천동 매전로 17,급속,이용제한,한국전력공사
2324,2,매천화성파크드림,대구광역시 북구 매천동 매전로 17,완속,이용제한,한국전력공사
552,,매탄그린빌4단지,경기도 수원시 영통구 매탄동 1280,,,
1303,1,매탄성일아파트,경기도 수원시 영통구 매탄동 인계로 239,급속,이용제한,한국전력공사
1303,2,매탄성일아파트,경기도 수원시 영통구 매탄동 인계로 239,완속,이용제한,한국전력공사
2686,1,매탄주공그린빌2단지,경기도 수원시 영통구 매탄동 매탄로126번길 66,급속,이용제한,한국전력공사
2686,2,매탄주공그린빌2단지,경기도 수원시 영통구 매탄동 매탄로126번길 66,완속,이용제한,한국전력공사
753,1,매탄현대힐스테이트,경기도 수원시 영통구 매탄동 권광로 302,급속,이용제한,한국전력공사
2592,,매포읍사무소,충청북도 단양군 매포읍 평동리 277-2,,,
2579,1,맹동면사무소,충청북도 음성군 맹동면 쌍정리 137-9,급속,이용가능,한국전력공사
3719,,먹거리단지,강원특별자치도 횡성군 횡성읍 곡교리 128-2,,,
2670,,메가센텀꿈에그린아파트,부산광역시 해운대구 반여동 1662,,,
1369,,메세나폴리스 아파트,서울특별시 마포구 양화로 45,,,
3264,,메이퀸 웨딩홀,서울특별시 금천구 독산동 152-1,,,
3421,1,메타세쿼이아길,전라남도 담양군 담양읍 학동리 40-16,급속,이용가능,한국전력공사
978,,"면목두산2,3차 아파트",서울특별시 중랑구 면목동 1510,,,
785,,"면목두산4,5단지 아파트",서울특별시 중랑구 면목동 1522-1,,,
979,,면목두원 아파트,서울특별시 중랑구 면목동 1521,,,
4024,1,명곡미래빌1단지,대구광역시 달성군 화원읍 명곡로 11,완속,이용제한,한국전력공사
5305,,명덕호수공원 공영주차장,울산광역시 동구 전하동 290-52,,,
1726,,명륜쌍용예가,부산광역시 동래구 명륜동 753,,,
829,1,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,급속,이용제한,한국전력공사
829,2,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,완속,이용제한,한국전력공사
372,,명륜역,부산광역시 동래구 명륜동 741,,,
4254,,명서시장 공영주차장,경상남도 창원시 의창구 명서동 49-14,,,
5776,,명석면사무소,경상남도 진주시 명석면 관지리 305-3,,,
1546,,명성강변 아파트,전북특별자치도 전주시 덕진구 덕진동2가 450-2,,,
224,1,명일동 공영주차장,서울특별시 강동구 구천면로 395(명일동),급속,이용가능,한국전력공사
3181,1,명일한양아파트,서울특별시 강동구 명일동 동남로71길 19,급속,이용제한,한국전력공사
1727,,명장삼성타운,부산광역시 동래구 명장동 63-9,,,
3282,,명주2차 아파트,제주특별자치도 제주시 이도이동 1909-6,,,
1747,,명지롯데캐슬 아파트,부산광역시 강서구 명지동 3244,,,
1748,,명지위브포세이돈,부산광역시 강서구 명지동 3234,,,
1318,,명지캐럿162,경기도 안양시 만안구 안양동 534-5,,,
3805,,모라1동행정복지센터 부설주차장,부산광역시 사상구 모라로93,,,
1712,,모라벽산 아파트,부산광역시 사상구 모라동 203,,,
1713,,모라삼정그린코아,부산광역시 사상구 모라동 334,,,
3804,,모라중학교 지하 공영주차장,부산광역시 사상구 백양대로936,,,
1221,,모아미래도 아파트,경기도 남양주시 별내동 899,,,
1308,,모아미래도2단지아파트,경기도 평택시 포승읍 도곡리 1115,,,
2950,,모아엘가,전북특별자치도 완주군 봉동읍 둔산리 864-5,,,
1665,,모전현대 아파트,경상북도 문경시 시청3길 10,,,
2634,1,모종1차 한성필하우스 아파트,충청남도 아산시 모종동 617,급속,이용제한,한국전력공사
1468,,모충두산한솔 아파트,충청북도 청주시 서원구 모충동 473,,,
2061,,모현농협 하나로마트,경기도 용인시 처인구 모현읍 왕산리 815-2,,,
5197,,모현다목적복지회관,경기도 용인시 처인구 모현읍 일산리 554-13,,,
5094,,모현동 행정복지센터,전북특별자치도 익산시 모현동1가 475-5,,,
4887,,모현읍행정복지센터,경기도 용인시 처인구 모현읍 갈담리 309,,,
4260,,모현현대2차 아파트,전북특별자치도 익산시 모현동1가 303-1,,,
2292,,목감네이처하임아파트,경기도 시흥시 조남동 720,,,
4278,,목동 제2공영주차장,대전광역시 중구 목동 131-10,,,
